date,Ttb,Tx,Tn,R,Utb,Un
2018-03-16,22.3,25.3,20.3,0.0,89.0,77.0
2018-03-17,22.0,24.7,20.3,1.0,89.0,78.0
2018-03-18,22.6,25.3,20.9,1.0,89.0,77.0
2018-03-19,22.0,28.3,18.4,1.0,89.0,74.0
2018-03-20,22.0,28.3,17.2,1.0,78.0,56.0
2018-03-21,19.9,26.0,16.4,0.0,69.0,48.0
2018-03-22,19.6,24.5,15.6,0.0,69.0,48.0
2018-03-23,19.0,23.2,15.6,1.0,84.0,59.0
2018-03-24,19.0,22.5,17.0,1.0,87.0,70.0
2018-03-25,19.5,22.5,18.8,1.0,90.0,78.0
2018-03-26,20.8,23.5,18.8,1.0,91.0,80.0
2018-03-27,21.0,23.5,18.9,1.0,90.0,78.0
2018-03-28,21.6,25.5,19.3,0.0,90.0,73.0
2018-03-29,22.8,28.0,20.0,1.0,87.0,73.0
2018-03-30,22.8,28.0,20.0,0.0,86.0,73.0
2018-03-31,22.7,27.0,20.5,0.0,86.0,72.0
2018-04-01,22.7,27.0,19.6,0.0,85.0,69.0
2018-04-02,23.2,26.9,20.2,0.0,83.0,71.0
2018-04-03,23.2,25.7,19.4,0.0,83.0,71.0
2018-04-04,22.7,25.7,20.2,0.0,87.0,78.0
2018-04-05,22.4,24.7,19.4,1.0,87.0,78.0
2018-04-06,20.0,23.3,17.4,1.0,82.0,62.0
2018-04-07,17.7,23.3,15.1,0.0,71.0,39.0
2018-04-08,17.7,25.5,13.0,0.0,71.0,39.0
2018-04-09,18.7,25.5,13.0,0.0,74.0,49.0
2018-04-10,18.7,23.9,16.4,1.0,93.0,90.0
2018-04-11,21.4,23.9,19.7,1.0,93.0,90.0
2018-04-12,23.6,25.0,22.2,1.0,92.0,90.0
2018-04-13,24.7,27.0,23.0,1.0,91.0,85.0
2018-04-14,24.7,27.0,23.0,0.0,88.0,77.0
2018-04-15,20.3,26.4,17.6,1.0,87.0,75.0
2018-04-16,20.3,26.4,17.5,1.0,85.0,67.0
2018-04-17,20.8,27.0,17.5,0.0,84.0,60.0
2018-04-18,21.5,27.0,18.5,0.0,84.0,60.0
2018-04-19,22.2,27.0,18.5,0.0,87.0,77.0
2018-04-20,23.6,27.0,21.3,1.0,87.0,77.0
2018-04-21,25.8,29.3,23.6,0.0,87.0,75.0
2018-04-22,26.3,30.0,23.7,1.0,84.0,71.0
2018-04-23,26.7,30.0,24.0,1.0,86.0,75.0
2018-04-24,26.7,30.0,24.0,0.0,86.0,78.0
2018-04-25,23.6,27.4,22.2,1.0,90.0,83.0
2018-04-26,23.6,27.4,21.6,1.0,90.0,83.0
2018-04-27,23.5,26.6,21.6,1.0,88.0,82.0
2018-04-28,24.2,26.8,22.1,0.0,88.0,82.0
2018-04-29,24.2,26.8,22.6,1.0,88.0,82.0
2018-04-30,26.1,30.9,22.7,0.0,83.0,71.0
2018-05-01,26.1,30.9,24.0,0.0,83.0,71.0
2018-05-02,25.8,28.9,24.0,1.0,89.0,77.0
2018-05-03,25.4,28.9,22.5,1.0,89.0,82.0
2018-05-04,25.0,28.8,22.5,1.0,89.0,82.0
2018-05-05,25.4,30.0,23.3,1.0,89.0,82.0
2018-05-06,27.1,31.5,24.0,1.0,87.0,71.0
2018-05-07,27.8,33.0,24.0,1.0,84.0,71.0
2018-05-08,28.5,33.0,25.0,0.0,84.0,68.0
2018-05-09,27.8,32.8,24.0,1.0,84.0,72.0
2018-05-10,26.4,30.6,23.9,1.0,88.0,78.0
2018-05-11,26.2,30.4,23.3,1.0,88.0,78.0
2018-05-12,26.4,30.4,23.5,0.0,83.0,67.0
2018-05-13,26.9,31.8,23.5,1.0,81.0,63.0
2018-05-14,26.9,32.5,23.5,0.0,81.0,63.0
2018-05-15,27.9,32.5,23.4,1.0,81.0,62.0
2018-05-16,28.1,33.8,23.4,1.0,81.0,68.0
2018-05-17,29.0,34.0,24.5,0.0,81.0,59.0
2018-05-18,29.0,33.8,24.5,0.0,81.0,61.0
2018-05-19,28.8,33.7,24.5,1.0,77.0,60.0
2018-05-20,28.6,33.2,24.8,0.0,81.0,61.0
2018-05-21,28.8,33.2,25.4,0.0,79.0,60.0
2018-05-22,28.6,33.7,25.4,0.0,79.0,60.0
2018-05-23,28.3,33.7,23.9,0.0,78.0,60.0
2018-05-24,28.3,33.7,23.9,0.0,78.0,59.0
2018-05-25,28.8,34.1,24.8,1.0,78.0,59.0
2018-05-26,28.8,34.1,25.5,0.0,82.0,59.0
2018-05-27,28.2,32.7,25.5,0.0,77.0,62.0
2018-05-28,27.1,31.5,24.0,1.0,82.0,69.0
2018-05-29,27.1,31.5,24.0,0.0,81.0,69.0
2018-05-30,27.4,32.0,24.0,1.0,83.0,66.0
2018-05-31,27.4,32.0,23.9,1.0,83.0,66.0
2018-06-01,26.9,31.7,23.9,1.0,86.0,76.0
2018-06-02,26.9,31.7,23.8,0.0,86.0,76.0
2018-06-03,27.5,33.1,24.1,1.0,85.0,64.0
2018-06-04,27.5,33.1,23.8,1.0,84.0,64.0
2018-06-05,27.5,33.1,23.2,1.0,84.0,60.0
2018-06-06,28.2,35.1,23.1,0.0,77.0,51.0
2018-06-07,28.4,35.6,23.2,0.0,77.0,51.0
2018-06-08,28.2,35.6,23.2,0.0,78.0,57.0
2018-06-09,28.2,34.1,24.4,1.0,87.0,73.0
2018-06-10,28.2,32.7,24.7,1.0,87.0,73.0
2018-06-11,28.4,32.7,25.0,1.0,86.0,70.0
2018-06-12,29.0,32.9,25.5,0.0,84.0,68.0
2018-06-13,29.0,32.9,25.5,1.0,84.0,70.0
2018-06-14,26.7,30.9,25.5,1.0,90.0,80.0
2018-06-15,26.7,30.9,24.0,1.0,90.0,80.0
2018-06-16,27.4,31.4,24.0,1.0,87.0,76.0
2018-06-17,27.9,31.8,25.5,0.0,85.0,74.0
2018-06-18,28.8,33.5,26.2,0.0,85.0,74.0
2018-06-19,29.1,34.5,26.5,0.0,82.0,64.0
2018-06-20,29.2,34.5,26.5,0.0,82.0,62.0
2018-06-21,29.2,34.6,26.0,0.0,83.0,61.0
2018-06-22,29.2,34.2,25.2,0.0,84.0,62.0
2018-06-23,27.9,33.0,25.2,1.0,88.0,68.0
2018-06-24,27.2,31.4,25.1,1.0,90.0,72.0
2018-06-25,26.0,30.2,24.8,1.0,90.0,79.0
2018-06-26,26.0,30.2,24.0,1.0,90.0,77.0
2018-06-27,26.0,30.2,23.8,1.0,88.0,77.0
2018-06-28,27.6,32.0,24.0,1.0,82.0,66.0
2018-06-29,28.7,33.9,24.6,0.0,82.0,63.0
2018-06-30,29.3,34.6,25.2,0.0,83.0,62.0
2018-07-01,29.6,34.7,26.0,0.0,83.0,62.0
2018-07-02,30.3,35.3,26.0,1.0,82.0,59.0
2018-07-03,30.7,35.5,26.0,0.0,78.0,58.0
2018-07-04,30.8,36.4,26.2,0.0,78.0,58.0
2018-07-05,30.7,36.5,26.7,0.0,78.0,58.0
2018-07-06,30.6,36.5,26.7,0.0,79.0,61.0
2018-07-07,28.7,33.4,25.5,1.0,81.0,67.0
2018-07-08,28.1,33.4,25.3,1.0,85.0,67.0
2018-07-09,27.6,33.5,25.0,1.0,87.0,67.0
2018-07-10,28.1,34.0,24.7,1.0,85.0,66.0
2018-07-11,28.3,34.2,24.7,1.0,82.0,60.0
2018-07-12,29.3,34.5,24.8,0.0,81.0,58.0
2018-07-13,29.3,34.5,25.0,0.0,81.0,58.0
2018-07-14,28.0,32.5,25.0,1.0,86.0,64.0
2018-07-15,27.3,31.4,25.2,1.0,87.0,69.0
2018-07-16,27.3,30.5,25.2,1.0,87.0,71.0
2018-07-17,27.3,31.4,25.2,0.0,87.0,71.0
2018-07-18,27.0,30.5,25.4,1.0,90.0,74.0
2018-07-19,26.7,30.0,25.1,1.0,92.0,81.0
2018-07-20,26.7,30.0,25.1,1.0,92.0,81.0
2018-07-21,26.7,31.5,24.6,1.0,90.0,72.0
2018-07-22,27.8,35.3,24.0,0.0,86.0,60.0
2018-07-23,27.8,35.3,24.0,0.0,84.0,59.0
2018-07-24,27.8,34.8,24.1,1.0,86.0,60.0
2018-07-25,27.3,33.0,25.0,1.0,90.0,74.0
2018-07-26,27.2,32.7,25.0,1.0,90.0,75.0
2018-07-27,26.3,31.9,24.3,1.0,93.0,86.0
2018-07-28,26.3,31.5,24.3,1.0,93.0,86.0
2018-07-29,26.3,31.5,24.5,1.0,93.0,82.0
2018-07-30,26.3,31.4,24.5,1.0,91.0,82.0
2018-07-31,26.7,31.4,24.5,1.0,91.0,82.0
2018-08-01,27.1,31.2,24.8,1.0,90.0,82.0
2018-08-02,27.7,31.1,24.9,1.0,89.0,76.0
2018-08-03,27.7,31.1,24.9,0.0,89.0,76.0
2018-08-04,25.6,28.6,24.8,1.0,96.0,92.0
2018-08-05,25.6,28.6,24.2,1.0,96.0,92.0
2018-08-06,26.8,32.3,24.8,1.0,89.0,74.0
2018-08-07,27.9,33.4,24.2,1.0,88.0,71.0
2018-08-08,28.4,34.3,24.5,1.0,85.0,69.0
2018-08-09,28.4,35.0,24.5,1.0,84.0,67.0
2018-08-10,28.4,35.0,24.9,0.0,84.0,67.0
2018-08-11,26.9,34.5,24.9,1.0,87.0,67.0
2018-08-12,26.9,34.5,24.6,0.0,87.0,66.0
2018-08-13,28.5,34.5,24.2,0.0,86.0,64.0
2018-08-14,28.5,34.5,24.0,0.0,86.0,64.0
2018-08-15,27.4,32.5,24.2,1.0,90.0,79.0
2018-08-16,26.9,32.0,25.1,1.0,91.0,87.0
2018-08-17,26.3,32.0,25.1,1.0,92.0,87.0
2018-08-18,26.3,32.2,25.0,1.0,91.0,79.0
2018-08-19,28.1,34.7,25.0,0.0,87.0,72.0
2018-08-20,28.1,34.7,25.6,0.0,87.0,72.0
2018-08-21,28.6,34.7,25.6,1.0,87.0,72.0
2018-08-22,28.5,34.2,25.6,1.0,85.0,65.0
2018-08-23,28.5,34.2,25.0,0.0,85.0,65.0
2018-08-24,28.2,34.2,25.0,1.0,85.0,65.0
2018-08-25,27.9,33.5,24.5,1.0,85.0,63.0
2018-08-26,27.9,33.5,24.0,1.0,85.0,63.0
2018-08-27,27.0,33.0,24.0,1.0,88.0,67.0
2018-08-28,26.9,31.9,24.6,1.0,92.0,77.0
2018-08-29,26.8,30.8,25.0,1.0,93.0,81.0
2018-08-30,26.8,30.8,24.6,1.0,93.0,81.0
2018-08-31,27.0,31.7,25.0,1.0,91.0,79.0
2018-09-01,27.0,31.7,24.6,1.0,91.0,76.0
2018-09-02,27.0,31.5,25.0,1.0,90.0,76.0
2018-09-03,27.0,31.5,24.6,1.0,90.0,76.0
2018-09-04,28.0,34.0,25.0,0.0,86.0,65.0
2018-09-05,28.6,34.0,25.2,0.0,86.0,65.0
2018-09-06,28.6,34.0,26.2,0.0,86.0,65.0
2018-09-07,28.3,33.0,26.2,1.0,83.0,65.0
2018-09-08,26.0,32.3,23.6,1.0,78.0,59.0
2018-09-09,25.8,32.0,22.5,0.0,78.0,59.0
2018-09-10,26.0,32.0,22.5,0.0,82.0,59.0
2018-09-11,26.3,31.8,23.6,0.0,89.0,76.0
2018-09-12,26.5,31.8,24.4,1.0,89.0,76.0
2018-09-13,26.5,31.8,24.1,0.0,89.0,76.0
2018-09-14,27.9,33.5,24.1,1.0,84.0,61.0
2018-09-15,28.1,35.2,24.0,1.0,84.0,61.0
2018-09-16,28.1,35.2,24.0,0.0,84.0,61.0
2018-09-17,25.2,29.0,24.0,1.0,93.0,84.0
2018-09-18,25.2,29.0,23.2,1.0,93.0,84.0
2018-09-19,25.4,31.2,23.2,1.0,91.0,77.0
2018-09-20,27.1,32.9,23.4,1.0,88.0,73.0
2018-09-21,27.1,33.0,23.6,0.0,85.0,64.0
2018-09-22,27.1,33.0,23.4,0.0,84.0,64.0
2018-09-23,26.9,32.9,23.3,0.0,84.0,58.0
2018-09-24,26.9,32.9,23.3,0.0,84.0,59.0
2018-09-25,27.0,30.0,23.5,0.0,84.0,59.0
2018-09-26,27.0,30.0,24.4,1.0,90.0,81.0
2018-09-27,26.4,30.0,24.4,1.0,90.0,81.0
2018-09-28,25.5,30.0,23.3,0.0,82.0,67.0
2018-09-29,25.5,31.5,22.9,0.0,80.0,60.0
2018-09-30,25.5,32.0,21.8,0.0,79.0,47.0
2018-10-01,24.7,32.2,20.2,0.0,77.0,45.0
2018-10-02,23.9,32.2,19.0,0.0,77.0,40.0
2018-10-03,23.7,32.4,18.9,0.0,77.0,40.0
2018-10-04,23.7,32.4,19.0,0.0,78.0,45.0
2018-10-05,24.3,32.5,19.3,0.0,79.0,50.0
2018-10-06,24.9,32.5,20.6,0.0,81.0,50.0
2018-10-07,25.2,32.0,21.5,0.0,82.0,57.0
2018-10-08,25.4,31.6,22.3,0.0,82.0,59.0
2018-10-09,25.2,31.4,21.5,0.0,84.0,60.0
2018-10-10,21.6,26.7,19.5,1.0,84.0,60.0
2018-10-11,21.6,26.5,19.1,0.0,81.0,57.0
2018-10-12,21.9,26.0,19.1,0.0,81.0,57.0
2018-10-13,21.9,26.5,19.8,0.0,86.0,73.0
2018-10-14,24.5,29.6,21.0,0.0,88.0,74.0
2018-10-15,24.5,29.6,21.0,1.0,88.0,80.0
2018-10-16,21.0,24.2,19.2,1.0,89.0,80.0
2018-10-17,21.0,23.8,19.2,1.0,88.0,80.0
2018-10-18,21.0,23.8,19.2,1.0,89.0,77.0
2018-10-19,21.9,25.0,20.0,1.0,89.0,75.0
2018-10-20,24.6,29.1,21.6,1.0,89.0,71.0
2018-10-21,25.5,30.3,23.7,1.0,89.0,71.0
2018-10-22,25.5,30.3,23.7,1.0,89.0,71.0
2018-10-23,22.0,24.8,20.7,1.0,92.0,87.0
2018-10-24,22.0,24.8,20.7,1.0,93.0,87.0
2018-10-25,24.1,27.2,22.3,1.0,93.0,84.0
2018-10-26,24.1,27.2,22.3,1.0,90.0,74.0
2018-10-27,22.5,25.5,21.2,1.0,87.0,73.0
2018-10-28,22.5,25.5,20.5,0.0,85.0,68.0
2018-10-29,22.4,28.9,20.5,0.0,82.0,51.0
2018-10-30,22.4,28.9,18.2,0.0,79.0,38.0
2018-10-31,19.0,28.9,17.3,0.0,73.0,29.0
2018-11-01,18.8,29.0,13.4,0.0,73.0,29.0
2018-11-02,19.0,29.0,13.3,0.0,74.0,30.0
2018-11-03,19.1,28.3,13.4,0.0,78.0,42.0
2018-11-04,20.4,28.3,15.5,0.0,81.0,55.0
2018-11-05,23.1,29.5,19.7,0.0,82.0,56.0
2018-11-06,23.1,29.8,19.7,0.0,82.0,56.0
2018-11-07,23.0,29.8,19.6,0.0,82.0,59.0
2018-11-08,21.6,24.1,19.5,1.0,85.0,68.0
2018-11-09,21.6,24.1,19.5,0.0,85.0,69.0
2018-11-10,21.9,24.5,19.9,1.0,91.0,82.0
2018-11-11,22.5,25.4,21.2,1.0,92.0,85.0
2018-11-12,22.6,25.4,21.5,1.0,92.0,85.0
2018-11-13,22.8,27.0,21.5,1.0,92.0,84.0
2018-11-14,23.7,27.1,21.5,0.0,89.0,76.0
2018-11-15,24.5,28.4,22.9,1.0,89.0,76.0
2018-11-16,24.5,28.4,22.9,1.0,89.0,75.0
2018-11-17,24.5,28.0,22.9,1.0,90.0,74.0
2018-11-18,24.3,27.3,21.8,0.0,89.0,74.0
2018-11-19,20.9,24.7,19.2,1.0,90.0,77.0
2018-11-20,20.9,24.7,19.2,1.0,84.0,77.0
2018-11-21,20.9,25.0,18.5,0.0,84.0,67.0
2018-11-22,19.2,25.0,16.5,1.0,75.0,51.0
2018-11-23,18.2,23.1,16.3,0.0,75.0,51.0
2018-11-24,18.2,23.1,16.3,0.0,81.0,50.0
2018-11-25,19.5,27.0,15.7,0.0,81.0,50.0
2018-11-26,19.5,27.0,15.7,1.0,81.0,50.0
2018-11-27,18.1,27.0,13.5,0.0,81.0,49.0
2018-11-28,18.1,26.8,13.5,0.0,81.0,47.0
2018-11-29,18.6,26.8,13.5,0.0,81.0,47.0
2018-11-30,19.2,26.8,16.5,0.0,90.0,80.0
2018-12-01,21.9,27.0,19.1,1.0,90.0,80.0
2018-12-02,23.5,27.7,20.8,1.0,88.0,73.0
2018-12-03,23.7,29.7,21.4,0.0,86.0,64.0
2018-12-04,24.3,29.7,21.4,0.0,83.0,64.0
2018-12-05,24.6,29.7,21.9,0.0,82.0,61.0
2018-12-06,24.3,28.4,21.9,0.0,82.0,65.0
2018-12-07,21.3,24.0,18.6,0.0,83.0,74.0
2018-12-08,15.8,18.6,14.2,1.0,85.0,80.0
2018-12-09,15.8,18.6,13.5,1.0,83.0,80.0
2018-12-10,15.2,17.2,13.5,0.0,83.0,72.0
2018-12-11,15.2,17.2,13.5,0.0,83.0,72.0
2018-12-12,12.8,15.7,11.3,1.0,79.0,72.0
2018-12-13,12.8,15.7,11.3,0.0,79.0,68.0
2018-12-14,14.8,17.5,12.4,0.0,79.0,68.0
2018-12-15,15.0,19.0,13.7,0.0,79.0,71.0
2018-12-16,15.2,19.0,13.7,0.0,79.0,71.0
2018-12-17,15.5,24.1,10.5,0.0,78.0,40.0
2018-12-18,15.5,24.1,10.5,0.0,78.0,40.0
2018-12-19,16.6,22.6,13.2,0.0,89.0,74.0
2018-12-20,19.5,22.6,17.4,0.0,89.0,74.0
2018-12-21,21.8,28.7,17.9,0.0,83.0,58.0
2018-12-22,21.8,28.7,18.0,0.0,83.0,58.0
2018-12-23,21.2,25.4,18.0,1.0,83.0,69.0
2018-12-24,20.7,25.0,18.8,0.0,80.0,69.0
2018-12-25,20.7,25.0,18.4,0.0,80.0,64.0
2018-12-26,20.7,25.0,18.5,0.0,84.0,64.0
2018-12-27,19.6,23.5,18.4,0.0,86.0,73.0
2018-12-28,16.0,18.8,14.5,1.0,86.0,73.0
2018-12-29,11.8,14.5,10.4,1.0,88.0,81.0
2018-12-30,11.2,14.5,8.4,1.0,88.0,73.0
2018-12-31,11.0,13.4,8.4,1.0,78.0,75.0
2019-01-01,11.2,16.0,9.8,0.0,77.0,65.0
2019-01-02,12.5,16.0,10.6,0.0,78.0,74.0
2019-01-03,14.0,17.3,12.0,0.0,81.0,74.0
2019-01-04,15.6,19.8,13.3,1.0,84.0,74.0
2019-01-05,17.9,20.2,15.3,1.0,84.0,77.0
2019-01-06,17.9,20.2,16.5,0.0,84.0,77.0
2019-01-07,17.9,19.8,16.5,1.0,87.0,77.0
2019-01-08,16.4,18.8,15.0,1.0,93.0,88.0
2019-01-09,14.3,15.7,13.3,1.0,95.0,93.0
2019-01-10,14.3,15.7,13.3,1.0,95.0,93.0
2019-01-11,17.2,20.5,15.1,1.0,94.0,90.0
2019-01-12,18.6,20.6,17.5,1.0,94.0,88.0
2019-01-13,19.6,22.3,18.3,1.0,93.0,84.0
2019-01-14,19.6,22.3,18.3,0.0,90.0,77.0
2019-01-15,17.7,21.2,15.0,1.0,88.0,73.0
2019-01-16,13.4,17.0,11.5,1.0,86.0,73.0
2019-01-17,13.4,16.9,11.5,0.0,86.0,73.0
2019-01-18,14.3,17.0,12.5,0.0,86.0,66.0
2019-01-19,16.9,21.2,14.3,0.0,87.0,77.0
2019-01-20,16.9,21.2,14.3,1.0,87.0,72.0
2019-01-21,15.1,20.2,13.0,1.0,80.0,72.0
2019-01-22,15.1,19.9,13.0,0.0,80.0,64.0
2019-01-23,15.2,18.3,13.5,0.0,81.0,64.0
2019-01-24,15.4,18.3,14.6,0.0,87.0,68.0
2019-01-25,17.5,21.6,15.3,0.0,87.0,68.0
2019-01-26,17.7,22.2,15.5,1.0,87.0,64.0
2019-01-27,17.7,22.2,15.5,0.0,85.0,63.0
2019-01-28,18.1,23.5,15.8,0.0,84.0,63.0
2019-01-29,19.6,23.5,17.0,0.0,84.0,62.0
2019-01-30,20.9,25.2,18.6,1.0,84.0,62.0
2019-01-31,20.9,25.2,18.9,0.0,81.0,62.0
2019-02-01,20.2,23.4,18.9,0.0,81.0,70.0
2019-02-02,20.2,23.4,18.9,0.0,83.0,70.0
2019-02-03,21.3,25.5,19.2,0.0,84.0,68.0
2019-02-04,21.8,27.7,19.3,0.0,83.0,65.0
2019-02-05,22.2,28.2,19.2,0.0,80.0,60.0
2019-02-06,23.2,28.5,19.1,0.0,77.0,54.0
2019-02-07,24.0,30.0,19.1,0.0,77.0,54.0
2019-02-08,24.0,30.0,19.7,0.0,77.0,54.0
2019-02-09,24.0,29.0,20.5,0.0,78.0,58.0
2019-02-10,23.4,29.0,20.5,0.0,79.0,60.0
2019-02-11,20.7,25.2,17.8,0.0,83.0,76.0
2019-02-12,20.1,23.0,17.8,1.0,95.0,92.0
2019-02-13,20.1,23.0,19.0,1.0,95.0,92.0
2019-02-14,20.9,23.0,19.6,1.0,94.0,87.0
2019-02-15,21.2,23.7,19.6,1.0,93.0,86.0
2019-02-16,21.5,23.7,19.6,1.0,91.0,86.0
2019-02-17,21.5,23.7,19.5,1.0,90.0,80.0
2019-02-18,21.5,28.0,19.4,1.0,83.0,65.0
2019-02-19,22.6,28.3,19.4,0.0,82.0,62.0
2019-02-20,24.6,28.8,21.2,1.0,81.0,62.0
2019-02-21,24.6,28.8,21.2,0.0,79.0,62.0
2019-02-22,17.4,25.9,16.8,0.0,79.0,75.0
2019-02-23,15.4,17.7,15.0,1.0,79.0,75.0
2019-02-24,15.3,17.7,13.6,0.0,83.0,67.0
2019-02-25,15.3,18.4,13.6,1.0,83.0,67.0
2019-02-26,15.9,18.7,14.3,1.0,90.0,77.0
2019-02-27,19.5,23.4,16.5,1.0,92.0,86.0
2019-02-28,21.3,23.8,18.7,1.0,90.0,77.0
2019-03-01,21.9,25.3,19.7,0.0,89.0,73.0
2019-03-02,23.4,28.0,20.6,1.0,87.0,73.0
2019-03-03,23.4,28.0,21.1,0.0,87.0,73.0
2019-03-04,23.9,29.5,21.1,1.0,86.0,70.0
2019-03-05,21.9,26.0,20.9,1.0,86.0,70.0
2019-03-06,21.2,25.4,17.7,1.0,86.0,70.0
2019-03-07,17.4,19.7,16.5,1.0,88.0,86.0
2019-03-08,17.4,19.7,16.5,1.0,90.0,86.0
2019-03-09,18.3,20.4,16.5,1.0,90.0,81.0
2019-03-10,18.7,23.4,16.8,0.0,74.0,55.0
2019-03-11,19.3,24.8,16.5,0.0,74.0,55.0
2019-03-12,20.4,24.9,16.8,0.0,82.0,56.0
2019-03-13,20.4,24.9,17.4,0.0,82.0,58.0
2019-03-14,20.4,25.0,19.0,0.0,79.0,69.0
2019-03-15,20.0,25.0,19.0,0.0,79.0,74.0
2019-03-16,18.0,19.5,17.2,0.0,84.0,78.0
2019-03-17,18.0,19.5,16.8,1.0,91.0,84.0
2019-03-18,18.0,19.5,16.8,1.0,91.0,87.0
2019-03-19,19.6,23.3,17.8,1.0,91.0,84.0
2019-03-20,22.9,28.0,20.7,1.0,89.0,74.0
2019-03-21,25.5,30.5,21.6,0.0,83.0,65.0
2019-03-22,25.5,30.5,21.6,0.0,81.0,65.0
2019-03-23,22.6,27.1,20.5,0.0,81.0,65.0
2019-03-24,18.1,20.8,16.4,1.0,80.0,66.0
2019-03-25,18.1,20.8,16.4,0.0,80.0,72.0
2019-03-26,18.8,21.5,16.9,1.0,91.0,85.0
2019-03-27,20.7,22.8,19.5,1.0,91.0,85.0
2019-03-28,23.1,26.1,19.5,1.0,91.0,80.0
2019-03-29,23.4,28.6,21.0,1.0,84.0,65.0
2019-03-30,24.9,28.7,21.0,0.0,84.0,65.0
2019-03-31,24.9,28.7,21.0,0.0,84.0,70.0
2019-04-01,22.6,26.8,19.9,1.0,86.0,75.0
2019-04-02,22.3,24.5,19.9,1.0,92.0,89.0
2019-04-03,22.3,24.5,20.8,1.0,92.0,89.0
2019-04-04,22.7,25.0,20.9,1.0,84.0,74.0
2019-04-05,23.0,26.0,20.8,1.0,84.0,74.0
2019-04-06,23.0,26.0,20.9,0.0,86.0,74.0
2019-04-07,25.3,29.5,22.6,0.0,86.0,68.0
2019-04-08,26.6,30.5,24.0,1.0,81.0,66.0
2019-04-09,27.0,30.5,24.7,0.0,81.0,66.0
2019-04-10,27.3,30.8,25.0,0.0,85.0,77.0
2019-04-11,27.0,29.9,25.0,0.0,86.0,80.0
2019-04-12,25.7,28.8,23.0,0.0,88.0,82.0
2019-04-13,25.2,28.4,22.2,1.0,89.0,82.0
2019-04-14,25.2,28.3,21.2,1.0,90.0,83.0
2019-04-15,22.8,27.0,21.2,1.0,89.0,78.0
2019-04-16,22.8,25.0,21.2,1.0,90.0,82.0
2019-04-17,23.1,25.0,21.7,1.0,89.0,76.0
2019-04-18,25.9,30.9,22.5,1.0,89.0,76.0
2019-04-19,28.7,33.8,24.5,0.0,82.0,64.0
2019-04-20,28.7,33.8,24.8,0.0,82.0,62.0
2019-04-21,28.7,33.5,24.9,0.0,82.0,62.0
2019-04-22,28.5,33.4,25.2,0.0,81.0,62.0
2019-04-23,28.1,32.6,25.2,0.0,80.0,65.0
2019-04-24,28.1,32.6,25.5,1.0,80.0,65.0
2019-04-25,28.0,32.6,25.0,0.0,80.0,65.0
2019-04-26,28.0,31.7,25.0,0.0,82.0,64.0
2019-04-27,26.4,31.4,25.0,1.0,83.0,74.0
2019-04-28,26.2,31.5,22.6,1.0,85.0,73.0
2019-04-29,26.2,30.0,23.5,1.0,86.0,75.0
2019-04-30,25.7,29.0,22.6,0.0,85.0,73.0
2019-05-01,24.6,28.4,22.8,1.0,83.0,69.0
2019-05-02,24.2,27.2,22.0,1.0,81.0,69.0
2019-05-03,23.2,26.1,22.0,1.0,81.0,70.0
2019-05-04,23.2,26.1,22.0,1.0,89.0,80.0
2019-05-05,25.4,28.2,22.2,1.0,89.0,80.0
2019-05-06,25.4,28.2,23.1,1.0,87.0,81.0
2019-05-07,24.3,26.3,23.1,0.0,86.0,79.0
2019-05-08,24.0,26.2,22.5,1.0,86.0,76.0
2019-05-09,23.8,26.3,21.6,1.0,81.0,76.0
2019-05-10,23.4,25.5,21.6,0.0,81.0,76.0
2019-05-11,23.8,27.2,22.0,1.0,89.0,77.0
2019-05-12,26.2,28.3,23.5,1.0,89.0,85.0
2019-05-13,26.5,29.2,25.0,0.0,89.0,83.0
2019-05-14,26.6,31.3,25.2,1.0,88.0,83.0
2019-05-15,28.7,33.3,25.1,0.0,80.0,62.0
2019-05-16,29.5,34.5,25.2,0.0,80.0,60.0
2019-05-17,30.6,36.0,26.2,0.0,78.0,60.0
2019-05-18,30.8,36.9,26.2,0.0,78.0,55.0
2019-05-19,30.8,36.9,26.2,0.0,78.0,55.0
2019-05-20,29.7,34.7,25.9,0.0,77.0,57.0
2019-05-21,26.6,29.5,25.2,0.0,78.0,66.0
2019-05-22,26.3,29.5,22.0,1.0,78.0,66.0
2019-05-23,26.3,32.1,22.0,0.0,81.0,69.0
2019-05-24,28.0,32.5,25.0,1.0,78.0,63.0
2019-05-25,29.7,34.7,25.9,0.0,77.0,63.0
2019-05-26,29.7,34.7,25.9,1.0,77.0,63.0
2019-05-27,26.7,32.6,24.7,1.0,86.0,77.0
2019-05-28,26.6,32.1,23.5,1.0,86.0,78.0
2019-05-29,25.2,28.3,23.2,1.0,89.0,81.0
2019-05-30,24.8,27.0,22.9,1.0,89.0,84.0
2019-05-31,24.2,26.1,22.9,1.0,90.0,84.0
2019-06-01,24.2,26.1,21.5,1.0,89.0,81.0
2019-06-02,24.6,30.2,21.5,0.0,86.0,77.0
2019-06-03,26.8,31.5,22.2,0.0,82.0,66.0
2019-06-04,28.5,33.2,24.6,0.0,81.0,61.0
2019-06-05,28.5,33.4,25.0,1.0,82.0,63.0
2019-06-06,28.0,33.4,24.8,1.0,84.0,63.0
2019-06-07,28.0,33.4,24.8,1.0,84.0,63.0
2019-06-08,28.5,33.4,24.8,1.0,81.0,63.0
