date,Ttb,Tx,Tn,R,Utb,Un
2018/10/08,25.2,32.0,21.5,,82.0,57.0
2018/10/09,25.4,31.4,22.3,,84.0,60.0
2018/10/10,21.1,26.7,19.5,7.4,87.0,78.0
2018/10/11,21.6,26.0,19.1,,81.0,57.0
2018/10/12,21.9,26.5,19.1,,78.0,55.0
2018/10/13,21.9,25.2,19.8,,88.0,73.0
2018/10/14,24.5,29.6,21.0,,86.0,74.0
2018/10/15,25.3,33.6,24.2,1.4,90.0,81.0
2018/10/16,21.0,24.2,19.2,19.7,88.0,80.0
2018/10/17,21.0,23.7,19.2,9.8,89.0,80.0
2018/10/18,20.9,23.8,18.8,1.9,86.0,75.0
2018/10/19,21.9,25.0,20.0,0.2,89.0,77.0
2018/10/20,24.6,29.1,21.6,0.2,89.0,71.0
2018/10/21,26.0,30.3,23.7,6.6,85.0,67.0
2018/10/22,25.5,30.5,23.8,7.2,89.0,71.0
2018/10/23,22.0,24.5,20.7,12.0,92.0,87.0
2018/10/24,21.2,24.8,19.0,22.5,93.0,87.0
2018/10/25,24.1,27.2,22.3,0.2,93.0,84.0
2018/10/26,24.7,29.0,22.6,54.5,90.0,73.0
2018/10/27,22.5,24.7,21.2,0.5,85.0,74.0
2018/10/28,22.3,25.5,20.5,,87.0,68.0
2018/10/29,23.5,29.2,20.5,,82.0,51.0
2018/10/30,22.4,28.9,18.2,,79.0,38.0
2018/10/31,18.2,28.8,17.3,,73.0,29.0
2018/11/01,19.0,29.0,13.0,,73.0,25.0
2018/11/02,18.8,29.2,13.4,,74.0,30.0
2018/11/03,19.1,28.3,13.3,,78.0,42.0
2018/11/04,20.4,28.0,15.5,,83.0,57.0
2018/11/05,23.1,29.5,19.7,,81.0,55.0
2018/11/06,23.5,30.2,20.0,,82.0,56.0
2018/11/07,23.0,29.8,19.6,,86.0,68.0
2018/11/08,21.6,24.1,19.5,0.0,76.0,59.0
2018/11/09,20.1,23.0,18.3,,85.0,69.0
2018/11/10,21.9,25.5,19.9,0.3,91.0,82.0
2018/11/11,22.6,24.5,21.5,18.3,94.0,89.0
2018/11/12,22.5,25.4,21.2,0.1,92.0,85.0
2018/11/13,22.8,27.0,21.5,0.0,92.0,84.0
2018/11/14,23.7,27.1,21.5,,89.0,76.0
2018/11/15,25.2,29.9,23.1,0.7,88.0,75.0
2018/11/16,24.5,28.4,22.9,1.2,91.0,88.0
2018/11/17,24.3,27.3,21.8,1.1,89.0,73.0
2018/11/18,24.7,28.0,22.9,,90.0,74.0
2018/11/19,20.5,24.7,19.2,0.0,83.0,77.0
2018/11/20,20.9,24.2,18.5,6.3,93.0,88.0
2018/11/21,23.4,28.5,20.9,,84.0,67.0
2018/11/22,19.2,25.0,16.5,0.0,66.0,51.0
2018/11/23,18.2,23.0,16.3,,75.0,50.0
2018/11/24,17.4,23.1,13.7,,89.0,75.0
2018/11/25,20.3,27.3,16.3,,81.0,50.0
2018/11/26,19.5,27.0,15.7,0.0,81.0,49.0
2018/11/27,17.9,26.0,13.5,,83.0,53.0
2018/11/28,18.1,27.3,13.1,,80.0,47.0
2018/11/29,18.6,26.8,13.5,,81.0,46.0
2018/11/30,19.2,22.7,16.5,,91.0,83.0
2018/12/01,21.9,27.0,19.1,0.0,90.0,80.0
2018/12/02,23.5,27.7,21.5,4.8,88.0,73.0
2018/12/03,23.7,30.5,20.8,,86.0,64.0
2018/12/04,24.7,29.7,21.4,,83.0,61.0
2018/12/05,24.3,28.4,21.9,,82.0,65.0
2018/12/06,24.6,30.0,22.3,,81.0,60.0
2018/12/07,21.3,24.0,18.6,,85.0,74.0
2018/12/08,15.8,18.6,14.2,0.2,83.0,80.0
2018/12/09,14.0,15.5,13.2,1.6,87.0,80.0
2018/12/10,15.9,20.1,13.5,,83.0,68.0
2018/12/11,15.2,17.2,14.4,,79.0,72.0
2018/12/12,12.6,14.5,11.3,4.2,86.0,83.0
2018/12/13,12.8,15.7,11.3,,79.0,68.0
2018/12/14,14.8,19.9,12.4,,77.0,62.0
2018/12/15,15.0,17.5,13.7,,86.0,80.0
2018/12/16,16.2,19.0,15.0,,79.0,71.0
2018/12/17,15.2,24.7,10.0,,78.0,40.0
2018/12/18,15.5,24.1,10.5,,78.0,40.0
2018/12/19,16.6,21.3,13.2,,89.0,74.0
2018/12/20,19.5,22.6,17.4,,91.0,80.0
2018/12/21,21.8,29.3,17.9,,83.0,56.0
2018/12/22,22.1,28.7,18.0,,83.0,58.0
2018/12/23,21.2,25.4,19.2,1.2,87.0,77.0
2018/12/24,19.9,22.7,18.0,,80.0,69.0
2018/12/25,20.7,25.0,18.8,,80.0,64.0
2018/12/26,20.8,26.9,18.4,,84.0,60.0
2018/12/27,19.6,23.5,18.5,,86.0,73.0
2018/12/28,16.0,18.8,14.5,0.6,86.0,81.0
2018/12/29,11.8,14.5,10.4,2.7,88.0,73.0
2018/12/30,9.2,10.7,7.9,10.9,88.0,82.0
2018/12/31,11.2,16.5,8.4,0.6,75.0,56.0
2019/01/01,11.0,13.4,9.8,,78.0,75.0
2019/01/02,12.5,16.0,10.6,,77.0,65.0
2019/01/03,14.0,17.3,12.0,,81.0,74.0
2019/01/04,15.6,19.8,13.3,0.0,88.0,82.0
2019/01/05,18.5,23.3,15.3,0.0,84.0,68.0
2019/01/06,17.9,20.2,16.5,,84.0,77.0
2019/01/07,17.9,19.8,16.7,0.1,93.0,88.0
2019/01/08,16.4,18.8,15.0,1.3,87.0,76.0
2019/01/09,13.3,15.6,12.1,14.2,95.0,93.0
2019/01/10,14.3,15.7,13.3,6.0,96.0,95.0
2019/01/11,17.2,20.5,15.1,1.2,94.0,88.0
2019/01/12,18.6,20.6,17.5,0.3,94.0,90.0
2019/01/13,19.6,22.3,18.3,0.1,93.0,84.0
2019/01/14,20.7,23.5,19.0,,88.0,73.0
2019/01/15,17.7,21.2,15.0,1.7,90.0,77.0
2019/01/16,12.6,15.0,11.5,8.7,86.0,73.0
2019/01/17,13.4,17.0,11.2,,80.0,65.0
2019/01/18,14.3,16.9,12.5,,86.0,77.0
2019/01/19,16.9,21.2,14.3,,87.0,66.0
2019/01/20,18.6,22.0,16.7,0.0,92.0,84.0
2019/01/21,14.8,19.9,13.0,4.0,80.0,72.0
2019/01/22,15.1,20.2,12.5,,68.0,46.0
2019/01/23,15.2,18.3,13.5,,81.0,64.0
2019/01/24,15.4,16.9,14.6,,91.0,86.0
2019/01/25,17.8,22.7,15.3,,87.0,68.0
2019/01/26,17.5,21.6,15.5,0.4,87.0,64.0
2019/01/27,17.7,22.2,15.5,,85.0,63.0
2019/01/28,18.1,23.5,15.8,,83.0,62.0
2019/01/29,19.6,23.5,17.0,,84.0,68.0
2019/01/30,20.9,25.2,18.6,0.0,84.0,62.0
2019/01/31,22.3,28.3,18.9,,80.0,56.0
2019/02/01,20.2,23.4,18.9,,81.0,70.0
2019/02/02,19.7,22.7,18.1,,85.0,75.0
2019/02/03,21.3,25.5,19.3,,83.0,68.0
2019/02/04,21.8,27.7,19.2,,84.0,65.0
2019/02/05,23.2,28.5,20.0,,76.0,53.0
2019/02/06,22.2,28.2,18.0,,80.0,60.0
2019/02/07,24.1,30.5,19.1,,77.0,54.0
2019/02/08,24.0,30.0,19.7,,77.0,52.0
2019/02/09,23.4,29.0,20.6,,79.0,58.0
2019/02/10,24.2,29.0,20.5,,78.0,60.0
2019/02/11,20.7,25.2,17.8,,83.0,76.0
2019/02/12,18.3,20.5,16.3,0.4,95.0,92.0
2019/02/13,20.1,23.0,19.0,2.2,96.0,93.0
2019/02/14,20.9,23.0,19.6,0.0,94.0,86.0
2019/02/15,21.2,23.8,19.6,0.4,93.0,87.0
2019/02/16,22.2,23.7,20.9,0.2,90.0,86.0
2019/02/17,21.5,23.7,19.5,3.3,91.0,80.0
2019/02/18,20.4,28.0,16.0,60.9,82.0,57.0
2019/02/19,22.6,28.3,19.4,,83.0,65.0
2019/02/20,24.6,28.8,21.2,0.0,81.0,62.0
2019/02/21,25.4,31.0,21.9,,78.0,55.0
2019/02/22,17.4,25.9,16.8,,79.0,75.0
2019/02/23,15.4,17.7,15.0,0.4,87.0,78.0
2019/02/24,15.2,17.5,13.5,,72.0,64.0
2019/02/25,15.3,18.7,13.6,0.0,83.0,67.0
2019/02/26,15.9,18.4,14.3,0.1,92.0,86.0
2019/02/27,19.5,23.4,16.5,0.7,90.0,77.0
2019/02/28,21.3,23.8,19.7,0.0,92.0,90.0
2019/03/01,21.9,25.3,18.7,,89.0,73.0
2019/03/02,23.4,28.0,20.6,0.0,87.0,73.0
2019/03/03,25.1,31.0,21.1,,77.0,51.0
2019/03/04,21.9,26.0,21.3,1.8,93.0,86.0
2019/03/05,23.9,29.5,20.9,0.8,86.0,70.0
2019/03/06,21.2,25.4,17.7,42.2,80.0,66.0
2019/03/07,17.4,19.7,16.5,1.2,88.0,86.0
2019/03/08,16.8,19.6,15.2,1.7,90.0,86.0
2019/03/09,18.3,20.4,17.0,2.6,90.0,81.0
2019/03/10,18.7,23.4,16.5,,72.0,55.0
2019/03/11,20.6,27.2,16.8,,74.0,46.0
2019/03/12,19.3,24.8,14.4,,82.0,56.0
2019/03/13,20.4,24.9,17.4,,85.0,69.0
2019/03/14,23.2,29.1,19.2,,79.0,58.0
2019/03/15,20.0,25.0,19.0,,76.0,74.0
2019/03/16,18.0,19.1,17.2,,84.0,78.0
2019/03/17,17.9,19.5,16.4,0.6,91.0,87.0
2019/03/18,18.0,19.5,16.8,0.5,91.0,84.0
2019/03/19,19.6,23.3,17.8,3.2,95.0,90.0
2019/03/20,22.9,28.0,20.7,0.0,89.0,74.0
2019/03/21,25.5,30.5,21.6,,83.0,65.0
2019/03/22,26.3,31.2,23.0,,81.0,61.0
2019/03/23,22.6,27.1,20.5,,81.0,66.0
2019/03/24,18.1,20.5,16.4,0.6,73.0,65.0
2019/03/25,18.1,20.8,15.3,,80.0,72.0
2019/03/26,18.8,21.5,16.9,0.5,91.0,85.0
2019/03/27,20.7,22.8,19.5,0.1,95.0,90.0
2019/03/28,23.1,26.1,21.1,0.5,91.0,80.0
2019/03/29,23.4,28.6,19.5,9.9,84.0,65.0
2019/03/30,24.9,30.0,21.0,,82.0,64.0
2019/03/31,25.7,28.7,22.9,,86.0,75.0
2019/04/01,22.6,26.8,19.9,2.3,84.0,70.0
2019/04/02,20.9,23.8,19.0,0.3,92.0,89.0
2019/04/03,22.3,24.5,21.5,11.7,95.0,93.0
2019/04/04,23.5,28.7,20.8,8.1,84.0,64.0
2019/04/05,22.7,25.0,20.9,0.2,81.0,74.0
2019/04/06,23.0,26.0,20.8,,88.0,77.0
2019/04/07,25.3,29.5,22.6,,86.0,68.0
2019/04/08,26.6,30.5,24.0,1.7,79.0,61.0
2019/04/09,27.7,31.9,24.7,,81.0,66.0
2019/04/10,27.0,29.9,25.3,,86.0,80.0
2019/04/11,27.3,30.8,25.0,,85.0,77.0
2019/04/12,25.1,28.4,22.2,,88.0,82.0
2019/04/13,25.7,28.8,23.0,4.0,90.0,83.0
2019/04/14,25.2,28.3,21.2,25.9,89.0,78.0
2019/04/15,22.2,27.0,21.0,27.4,92.0,89.0
2019/04/16,22.8,25.0,21.2,3.8,87.0,76.0
2019/04/17,23.1,25.0,21.7,0.5,90.0,82.0
2019/04/18,25.9,30.9,22.5,1.9,89.0,76.0
2019/04/19,28.9,34.5,24.5,,80.0,59.0
2019/04/20,28.7,33.8,24.9,,82.0,64.0
2019/04/21,28.5,33.5,24.8,,83.0,62.0
2019/04/22,28.8,33.4,25.2,,79.0,58.0
2019/04/23,28.1,32.5,25.5,,81.0,70.0
2019/04/24,27.6,32.6,21.5,2.2,80.0,65.0
2019/04/25,28.8,32.6,26.0,,80.0,64.0
2019/04/26,28.0,31.4,25.0,,83.0,74.0
2019/04/27,25.5,31.7,20.9,10.8,82.0,60.0
2019/04/28,26.4,30.0,25.1,6.0,89.0,82.0
2019/04/29,26.2,31.5,22.6,6.3,85.0,73.0
2019/04/30,25.7,29.0,23.5,,86.0,75.0
2019/05/01,24.2,28.4,20.9,1.8,83.0,57.0
2019/05/02,24.6,27.2,22.8,0.0,81.0,69.0
2019/05/03,23.2,25.2,22.0,0.0,81.0,70.0
2019/05/04,22.8,26.1,20.8,1.9,90.0,80.0
2019/05/05,25.4,30.9,22.2,1.2,89.0,81.0
2019/05/06,26.2,28.2,25.0,0.0,86.0,79.0
2019/05/07,24.3,26.2,23.1,,87.0,84.0
2019/05/08,24.0,26.3,22.5,1.1,86.0,76.0
2019/05/09,22.8,24.7,20.5,4.5,81.0,76.0
2019/05/10,23.8,27.2,21.6,,77.0,68.0
2019/05/11,23.4,25.5,22.0,1.4,93.0,91.0
2019/05/12,26.2,29.2,23.5,0.2,89.0,77.0
2019/05/13,26.5,28.3,25.2,,88.0,85.0
2019/05/14,26.6,31.3,25.0,9.1,90.0,83.0
2019/05/15,28.7,33.3,25.2,,80.0,60.0
2019/05/16,29.5,34.5,25.1,,80.0,62.0
2019/05/17,30.6,36.0,26.4,,78.0,60.0
2019/05/18,30.8,36.9,26.2,,78.0,55.0
2019/05/19,31.0,37.5,25.9,,77.0,55.0
2019/05/20,29.7,34.7,26.4,,78.0,57.0
2019/05/21,26.6,29.5,25.2,,72.0,66.0
2019/05/22,25.1,29.1,22.0,14.5,81.0,69.0
2019/05/23,26.3,32.1,22.0,,78.0,57.0
2019/05/24,28.0,32.5,25.0,0.0,82.0,73.0
2019/05/25,29.7,34.7,26.4,,76.0,63.0
2019/05/26,30.5,36.0,25.9,0.0,77.0,55.0
2019/05/27,26.7,32.6,23.5,26.7,86.0,77.0
2019/05/28,26.6,32.1,24.7,38.9,89.0,81.0
2019/05/29,25.2,28.3,22.3,36.4,86.0,78.0
2019/05/30,24.8,27.0,23.2,3.7,90.0,86.0
2019/05/31,24.2,26.1,22.9,86.7,89.0,84.0
2019/06/01,22.5,23.6,21.5,49.7,90.0,81.0
2019/06/02,24.6,30.2,20.8,,86.0,77.0
2019/06/03,26.8,31.5,22.2,,80.0,54.0
2019/06/04,28.5,33.2,25.0,,82.0,66.0
2019/06/05,28.8,34.2,24.6,1.9,81.0,61.0
2019/06/06,28.0,33.4,25.2,15.7,84.0,63.0
2019/06/07,28.0,32.9,24.8,3.8,85.0,69.0
2019/06/08,28.5,33.4,24.5,7.5,81.0,62.0
2019/06/09,30.8,34.9,27.0,,78.0,63.0
2019/06/10,30.6,34.8,26.5,,81.0,66.0
2019/06/11,28.0,32.5,24.0,21.6,87.0,84.0
2019/06/12,30.1,35.2,26.2,,82.0,62.0
2019/06/13,27.7,32.3,24.5,26.9,89.0,86.0
2019/06/14,28.2,32.0,24.7,51.7,87.0,71.0
2019/06/15,29.2,32.2,26.8,,87.0,78.0
2019/06/16,29.8,34.0,26.6,21.1,85.0,64.0
2019/06/17,28.4,32.3,26.0,0.2,87.0,81.0
2019/06/18,27.4,31.8,24.4,3.2,86.0,74.0
2019/06/19,29.5,33.9,26.2,,82.0,64.0
2019/06/20,30.2,34.7,26.7,,82.0,64.0
2019/06/21,31.2,35.4,26.8,,78.0,61.0
2019/06/22,31.5,35.8,27.5,,78.0,62.0
2019/06/23,29.4,33.5,28.2,,81.0,70.0
2019/06/24,26.4,28.8,23.8,56.7,90.0,85.0
2019/06/25,28.9,33.9,25.5,0.2,85.0,68.0
2019/06/26,29.6,34.7,26.0,0.4,82.0,65.0
2019/06/27,30.3,34.9,26.4,,82.0,63.0
2019/06/28,31.2,36.5,26.5,,79.0,60.0
2019/06/29,29.9,35.5,27.1,1.0,82.0,64.0
2019/06/30,27.1,30.4,24.4,24.9,89.0,81.0
2019/07/01,28.5,35.1,25.6,3.1,83.0,52.0
2019/07/02,27.7,33.0,25.2,17.0,88.0,74.0
2019/07/03,29.3,34.9,25.5,,80.0,63.0
2019/07/04,26.7,31.7,24.9,28.1,89.0,73.0
2019/07/05,27.9,32.3,24.3,80.1,89.0,78.0
2019/07/06,29.7,33.5,26.5,0.1,84.0,69.0
2019/07/07,29.6,33.2,26.5,,86.0,74.0
2019/07/08,30.3,34.4,26.4,,80.0,63.0
2019/07/09,27.4,32.5,24.3,5.3,85.0,70.0
2019/07/10,25.7,28.3,23.5,0.9,90.0,83.0
2019/07/11,28.0,31.8,25.1,,85.0,71.0
2019/07/12,28.9,31.9,26.3,,86.0,71.0
2019/07/13,29.6,32.9,26.6,,87.0,74.0
2019/07/14,27.3,31.1,25.8,29.6,93.0,90.0
2019/07/15,27.3,31.7,24.7,2.3,90.0,84.0
2019/07/16,28.4,33.7,24.6,14.0,86.0,67.0
2019/07/17,30.0,34.4,26.2,,83.0,64.0
2019/07/18,30.0,34.0,26.8,,86.0,72.0
2019/07/19,29.4,35.7,26.4,10.4,88.0,71.0
2019/07/20,28.4,33.9,23.5,20.5,83.0,67.0
2019/07/21,30.2,34.5,26.2,,80.0,60.0
2019/07/22,29.3,34.6,25.4,,79.0,59.0
2019/07/23,27.4,32.2,23.7,24.0,86.0,77.0
2019/07/24,27.5,32.4,25.3,5.3,88.0,70.0
2019/07/25,28.0,33.0,25.2,15.3,85.0,67.0
2019/07/26,28.6,32.2,25.6,5.5,85.0,73.0
2019/07/27,29.7,34.6,25.8,,81.0,59.0
2019/07/28,30.1,34.3,26.5,,82.0,62.0
2019/07/29,28.8,34.2,25.1,4.0,86.0,63.0
2019/07/30,27.7,35.2,24.5,8.4,84.0,64.0
2019/07/31,27.2,32.6,24.6,6.5,84.0,73.0
2019/08/01,26.8,31.7,23.5,23.3,89.0,74.0
2019/08/02,27.2,30.3,24.7,2.9,90.0,82.0
2019/08/03,25.5,28.4,24.7,29.9,95.0,94.0
2019/08/04,27.0,30.8,24.4,44.6,86.0,75.0
2019/08/05,26.7,33.0,24.5,32.3,89.0,72.0
2019/08/06,28.7,34.5,25.0,0.0,83.0,63.0
2019/08/07,29.9,34.8,25.7,,82.0,62.0
2019/08/08,28.6,33.3,26.6,,86.0,73.0
2019/08/09,28.5,33.6,25.3,,85.0,72.0
2019/08/10,29.4,35.1,24.2,,82.0,59.0
2019/08/11,29.9,35.4,25.5,,81.0,62.0
2019/08/12,30.6,35.6,27.0,,83.0,65.0
2019/08/13,31.0,35.7,27.0,,79.0,59.0
2019/08/14,28.3,36.4,24.0,0.0,79.0,56.0
2019/08/15,29.4,36.3,24.0,,80.0,61.0
2019/08/16,27.0,34.3,23.1,13.2,82.0,53.0
2019/08/17,27.7,34.0,24.5,,83.0,62.0
2019/08/18,29.2,34.2,25.5,,83.0,67.0
2019/08/19,29.3,35.6,26.2,0.7,83.0,58.0
2019/08/20,27.5,34.9,25.5,0.4,88.0,82.0
2019/08/21,28.1,34.0,25.5,4.1,86.0,63.0
2019/08/22,26.9,31.2,25.0,10.5,89.0,72.0
2019/08/23,26.1,33.6,23.0,5.6,88.0,66.0
2019/08/24,27.1,35.7,23.5,10.0,85.0,55.0
2019/08/25,28.8,35.8,23.8,,83.0,62.0
2019/08/26,28.3,32.2,26.4,3.3,89.0,79.0
2019/08/27,27.2,31.5,23.7,7.6,86.0,70.0
2019/08/28,28.7,35.4,24.8,10.4,83.0,63.0
2019/08/29,29.8,36.2,25.0,,79.0,60.0
2019/08/30,26.1,32.5,23.9,33.0,90.0,81.0
2019/08/31,26.2,29.3,24.0,62.4,90.0,78.0
2019/09/01,25.6,28.5,24.0,4.1,91.0,86.0
2019/09/02,26.7,31.5,23.5,,84.0,65.0
2019/09/03,28.1,33.6,25.5,,75.0,63.0
2019/09/04,27.9,34.0,23.5,,79.0,53.0
2019/09/05,28.9,36.0,24.5,,79.0,50.0
2019/09/06,28.9,36.4,24.7,,79.0,51.0
2019/09/07,29.2,34.6,25.0,,81.0,57.0
2019/09/08,29.6,34.5,26.0,,83.0,67.0
2019/09/09,28.5,32.9,26.8,9.4,88.0,77.0
2019/09/10,25.6,26.8,24.0,59.4,95.0,94.0
2019/09/11,27.3,32.7,24.6,,89.0,71.0
2019/09/12,27.4,34.0,24.3,0.7,85.0,60.0
2019/09/13,28.0,34.2,24.5,,80.0,50.0
2019/09/14,28.0,34.7,23.5,,83.0,55.0
2019/09/15,28.2,34.5,24.0,,84.0,65.0
2019/09/16,28.3,34.4,24.7,,83.0,58.0
2019/09/17,27.8,33.7,24.0,10.3,84.0,57.0
2019/09/18,25.4,31.1,23.8,31.1,93.0,87.0
2019/09/19,26.7,33.2,24.0,1.5,86.0,68.0
2019/09/20,27.4,33.0,24.2,,81.0,53.0
2019/09/21,25.8,31.0,21.6,,73.0,48.0
2019/09/22,24.2,32.0,18.8,,73.0,39.0
2019/09/23,23.4,31.9,17.7,,73.0,36.0
2019/09/24,23.1,33.2,17.0,,75.0,38.0
2019/09/25,24.0,33.0,18.5,,76.0,41.0
2019/09/26,24.5,31.6,19.7,,75.0,38.0
2019/09/27,24.0,32.8,18.0,,73.0,33.0
2019/09/28,24.4,34.2,18.3,,75.0,35.0
2019/09/29,24.7,34.2,18.6,,74.0,37.0
2019/09/30,25.1,34.0,19.7,,76.0,44.0
2019/10/01,25.1,33.4,19.9,,75.0,40.0
2019/10/02,26.4,32.4,22.0,,80.0,57.0
2019/10/03,25.1,29.2,21.5,12.6,86.0,72.0
2019/10/04,25.9,32.0,23.2,,87.0,73.0
2019/10/05,26.7,33.0,22.9,3.4,83.0,55.0
2019/10/06,27.1,33.2,23.5,,81.0,53.0
2019/10/07,26.5,32.4,22.2,,80.0,53.0
2019/10/08,25.4,28.0,24.4,9.1,86.0,81.0
2019/10/09,24.6,28.7,22.4,2.3,90.0,77.0
2019/10/10,25.7,31.5,22.5,1.5,86.0,67.0
2019/10/11,26.3,32.0,22.5,,86.0,66.0
2019/10/12,27.4,32.4,24.2,0.4,83.0,57.0
2019/10/13,24.9,28.4,23.0,39.5,87.0,74.0
2019/10/14,24.7,29.0,22.5,,83.0,67.0
2019/10/15,24.4,27.3,22.5,,79.0,70.0
2019/10/16,23.8,28.0,20.8,,86.0,66.0
2019/10/17,25.1,30.5,21.8,,84.0,61.0
2019/10/18,22.2,26.1,19.7,3.8,84.0,69.0
2019/10/19,23.2,29.6,20.4,,83.0,58.0
2019/10/20,23.3,29.7,18.7,,82.0,52.0
2019/10/21,24.7,30.0,21.3,,83.0,60.0
2019/10/22,25.6,30.0,23.0,,85.0,71.0
2019/10/23,25.8,30.6,24.3,13.4,89.0,83.0
2019/10/24,22.9,26.5,21.0,6.2,81.0,75.0
2019/10/25,23.2,26.8,20.7,,86.0,75.0
2019/10/26,24.9,28.6,22.5,,88.0,70.0
2019/10/27,25.0,28.6,22.5,,88.0,74.0
2019/10/28,21.2,25.8,17.6,9.0,90.0,85.0
2019/10/29,22.2,29.5,14.8,,66.0,38.0
2019/10/30,19.3,30.3,13.0,,75.0,30.0
2019/10/31,19.6,28.8,13.3,,72.0,27.0
2019/11/01,20.5,23.3,18.1,5.7,90.0,81.0
2019/11/02,21.2,24.0,19.2,5.2,92.0,87.0
2019/11/03,23.0,28.2,20.5,,87.0,69.0
2019/11/04,21.9,28.5,18.4,,83.0,56.0
2019/11/05,20.6,28.8,15.2,,79.0,43.0
2019/11/06,21.0,28.4,16.0,,83.0,54.0
2019/11/07,22.4,28.0,18.6,,83.0,53.0
2019/11/08,21.1,28.0,16.7,,82.0,50.0
2019/11/09,20.2,27.8,14.6,,82.0,52.0
2019/11/10,20.1,28.0,15.2,,84.0,52.0
2019/11/11,20.6,29.7,15.7,,82.0,46.0
2019/11/12,21.2,30.2,14.6,,85.0,58.0
2019/11/13,23.4,28.5,21.0,0.5,88.0,73.0
2019/11/14,21.1,25.7,18.1,0.9,84.0,58.0
2019/11/15,20.4,25.7,16.8,,88.0,65.0
2019/11/16,21.6,23.3,20.5,0.8,97.0,95.0
2019/11/17,24.5,30.2,20.8,,87.0,61.0
2019/11/18,23.8,28.5,20.6,7.8,86.0,68.0
2019/11/19,18.6,22.0,15.5,0.6,81.0,72.0
2019/11/20,18.3,22.0,15.7,,85.0,65.0
2019/11/21,18.3,22.0,15.0,,89.0,70.0
2019/11/22,20.7,26.0,16.9,,87.0,66.0
2019/11/23,21.6,24.3,19.5,,91.0,78.0
2019/11/24,23.0,27.2,20.0,,88.0,64.0
2019/11/25,22.2,26.0,20.4,,88.0,71.0
2019/11/26,21.1,25.7,17.8,,82.0,67.0
2019/11/27,22.6,28.0,20.1,,88.0,72.0
2019/11/28,19.4,23.2,17.0,,74.0,64.0
2019/11/29,18.2,24.4,15.9,,79.0,67.0
2019/11/30,19.9,23.4,17.2,,88.0,73.0
2019/12/01,19.3,22.0,16.9,,87.0,74.0
2019/12/02,17.0,20.5,15.7,,62.0,49.0
2019/12/03,16.4,23.7,13.4,,66.0,42.0
2019/12/04,15.3,23.8,9.8,,76.0,40.0
2019/12/05,14.5,23.3,7.4,,72.0,38.0
2019/12/06,13.3,22.5,6.9,,67.0,33.0
2019/12/07,11.7,24.2,4.7,,74.0,35.0
2019/12/08,11.3,23.7,2.5,,74.0,30.0
2019/12/09,13.2,23.5,7.7,,77.0,36.0
2019/12/10,11.9,24.0,4.0,,77.0,34.0
2019/12/11,12.6,25.2,5.0,,74.0,32.0
2019/12/12,13.0,25.3,5.0,,76.0,37.0
2019/12/13,14.2,23.9,7.8,,84.0,60.0
2019/12/14,17.9,27.1,12.5,,84.0,56.0
2019/12/15,20.9,26.5,17.9,,86.0,67.0
2019/12/16,21.7,27.0,19.4,,85.0,65.0
2019/12/17,21.7,28.1,18.3,,85.0,60.0
2019/12/18,22.4,30.8,19.3,,84.0,60.0
2019/12/19,18.9,22.7,16.0,,87.0,75.0
2019/12/20,15.3,16.4,14.3,1.4,89.0,81.0
2019/12/21,15.4,16.2,14.4,0.7,96.0,94.0
2019/12/22,16.0,17.9,14.0,2.2,91.0,79.0
2019/12/23,17.8,22.6,15.3,1.4,95.0,88.0
2019/12/24,20.4,24.7,17.8,,92.0,80.0
2019/12/25,21.6,24.9,19.6,,89.0,77.0
2019/12/26,19.7,25.0,17.8,,84.0,69.0
2019/12/27,15.6,17.8,14.9,,74.0,69.0
2019/12/28,15.0,17.3,13.5,,85.0,81.0
2019/12/29,17.8,22.4,14.5,,88.0,71.0
2019/12/30,18.5,23.9,14.1,,89.0,70.0
2019/12/31,19.9,23.4,17.5,,86.0,67.0
2020/01/01,20.2,24.2,17.5,,86.0,70.0
2020/01/02,20.6,22.7,19.0,0.0,89.0,78.0
2020/01/03,21.0,23.2,19.4,0.1,91.0,82.0
2020/01/04,20.8,23.5,19.5,,91.0,79.0
2020/01/05,20.4,22.7,18.7,0.3,94.0,87.0
2020/01/06,21.4,24.0,19.5,,85.0,70.0
2020/01/07,21.3,24.0,19.5,,90.0,78.0
2020/01/08,21.4,25.7,18.5,,88.0,70.0
2020/01/09,21.5,25.5,19.1,,85.0,76.0
2020/01/10,22.3,25.5,20.4,,86.0,68.0
2020/01/11,19.6,23.4,16.4,0.0,88.0,77.0
2020/01/12,16.5,21.3,13.0,1.7,75.0,60.0
2020/01/13,16.4,18.2,15.3,0.2,88.0,82.0
2020/01/14,17.9,20.5,16.0,2.4,98.0,97.0
2020/01/15,20.8,24.0,18.7,0.6,91.0,76.0
2020/01/16,21.3,27.3,19.3,0.0,84.0,69.0
2020/01/17,15.6,19.3,14.8,,79.0,73.0
2020/01/18,14.9,16.8,13.5,1.0,89.0,77.0
2020/01/19,14.7,16.2,13.7,0.3,79.0,71.0
2020/01/20,14.0,14.8,12.5,,90.0,82.0
2020/01/21,16.9,19.7,14.2,0.6,91.0,84.0
2020/01/22,19.6,21.4,18.1,0.7,94.0,92.0
2020/01/23,20.9,24.0,19.1,0.5,92.0,88.0
2020/01/24,20.9,23.4,20.0,19.2,93.0,89.0
2020/01/25,17.2,21.1,12.7,18.0,82.0,69.0
2020/01/26,14.3,21.0,9.5,4.0,74.0,47.0
